Gene,p value Asian,mutation rates
OR1J1,4.91443932977982e-08,0.333333333333333
OR1L4,4.91443932977982e-08,0.333333333333333
OR1S1,4.91443932977982e-08,0.333333333333333
OR1S2,4.91443932977982e-08,0.333333333333333
OR2A2,4.91443932977982e-08,0.333333333333333
OR2C3,4.91443932977982e-08,0.333333333333333
OR2D3,4.91443932977982e-08,0.333333333333333
OR2L13,4.91443932977982e-08,0.333333333333333
OR2M2,4.91443932977982e-08,0.333333333333333
OR2M4,4.91443932977982e-08,0.333333333333333
OR2T12,4.91443932977982e-08,0.333333333333333
OR2T33,4.91443932977982e-08,0.333333333333333
OR2T8,4.91443932977982e-08,0.333333333333333
OR2W1,4.91443932977982e-08,0.333333333333333
OR2W5,4.91443932977982e-08,0.333333333333333
OR4A16,4.91443932977982e-08,0.333333333333333
OR4A47,4.91443932977982e-08,0.333333333333333
OR4C16,4.91443932977982e-08,0.333333333333333
OR4D2,4.91443932977982e-08,0.333333333333333
OR4D5,4.91443932977982e-08,0.333333333333333
OR4F15,4.91443932977982e-08,0.333333333333333
OR4N4,4.91443932977982e-08,0.333333333333333
OR51E1,4.91443932977982e-08,0.333333333333333
OR51G1,4.91443932977982e-08,0.333333333333333
OR51S1,4.91443932977982e-08,0.333333333333333
OR52A5,4.91443932977982e-08,0.333333333333333
OR52E6,4.91443932977982e-08,0.333333333333333
OR52N1,4.91443932977982e-08,0.333333333333333
OR52N5,4.91443932977982e-08,0.333333333333333
OR56A4,4.91443932977982e-08,0.333333333333333
OR5AP2,4.91443932977982e-08,0.333333333333333
OR5B3,4.91443932977982e-08,0.333333333333333
OR5C1,4.91443932977982e-08,0.333333333333333
OR5D18,4.91443932977982e-08,0.333333333333333
OR5I1,4.91443932977982e-08,0.333333333333333
OR5P2,4.91443932977982e-08,0.333333333333333
OR5R1,4.91443932977982e-08,0.333333333333333
OR5T1,4.91443932977982e-08,0.333333333333333
OR5W2,4.91443932977982e-08,0.333333333333333
OR6C70,4.91443932977982e-08,0.333333333333333
OR6N2,4.91443932977982e-08,0.333333333333333
OR6T1,4.91443932977982e-08,0.333333333333333
OR7A10,4.91443932977982e-08,0.333333333333333
OR7C1,4.91443932977982e-08,0.333333333333333
OR7D2,4.91443932977982e-08,0.333333333333333
OR7E24,4.91443932977982e-08,0.333333333333333
OR8B2,4.91443932977982e-08,0.333333333333333
OR8K5,4.91443932977982e-08,0.333333333333333
ORAOV1,4.91443932977982e-08,0.333333333333333
ORC6,4.91443932977982e-08,0.333333333333333
OSBPL3,4.91443932977982e-08,0.333333333333333
OSBPL6,4.91443932977982e-08,0.333333333333333
OTUD6B,4.91443932977982e-08,0.333333333333333
OTULIN,4.91443932977982e-08,0.333333333333333
OVCH1,4.91443932977982e-08,0.333333333333333
OXCT1,4.91443932977982e-08,0.333333333333333
OXR1,4.91443932977982e-08,0.333333333333333
PABPC1P2,4.91443932977982e-08,0.333333333333333
PABPC5,4.91443932977982e-08,0.333333333333333
PACS2,4.91443932977982e-08,0.333333333333333
PADI1,4.91443932977982e-08,0.333333333333333
PAFAH1B1,4.91443932977982e-08,0.333333333333333
PAGE2B,4.91443932977982e-08,0.333333333333333
PAGE4,4.91443932977982e-08,0.333333333333333
PAIP2B,4.91443932977982e-08,0.333333333333333
PALMD,4.91443932977982e-08,0.333333333333333
PANK2,4.91443932977982e-08,0.333333333333333
PAPOLB,4.91443932977982e-08,0.333333333333333
PAPPA,4.91443932977982e-08,0.333333333333333
PARM1,4.91443932977982e-08,0.333333333333333
PARP14,4.91443932977982e-08,0.333333333333333
PARP15,4.91443932977982e-08,0.333333333333333
PARP2,4.91443932977982e-08,0.333333333333333
PARP9,4.91443932977982e-08,0.333333333333333
PASK,4.91443932977982e-08,0.333333333333333
PATL1,4.91443932977982e-08,0.333333333333333
PAX4,4.91443932977982e-08,0.333333333333333
PBLD,4.91443932977982e-08,0.333333333333333
PBRM1,4.91443932977982e-08,0.333333333333333
PBX1,4.91443932977982e-08,0.333333333333333
PBX3,4.91443932977982e-08,0.333333333333333
PCDH11X,4.91443932977982e-08,0.333333333333333
PCDH17,4.91443932977982e-08,0.333333333333333
PCDH19,4.91443932977982e-08,0.333333333333333
PCDH20,4.91443932977982e-08,0.333333333333333
PCDHA13,4.91443932977982e-08,0.333333333333333
PCDHA9,4.91443932977982e-08,0.333333333333333
PCDHAC1,4.91443932977982e-08,0.333333333333333
PCDHB1,4.91443932977982e-08,0.333333333333333
PCDHB10,4.91443932977982e-08,0.333333333333333
PCDHB14,4.91443932977982e-08,0.333333333333333
PCDHB3,4.91443932977982e-08,0.333333333333333
PCDHB5,4.91443932977982e-08,0.333333333333333
PCDHB9,4.91443932977982e-08,0.333333333333333
PCDHGA12,4.91443932977982e-08,0.333333333333333
PCDHGA4,4.91443932977982e-08,0.333333333333333
PCDHGA8,4.91443932977982e-08,0.333333333333333
PCDHGA9,4.91443932977982e-08,0.333333333333333
PCDHGB3,4.91443932977982e-08,0.333333333333333
PCF11,4.91443932977982e-08,0.333333333333333
PCID2,4.91443932977982e-08,0.333333333333333
PCK1,4.91443932977982e-08,0.333333333333333
PCMTD1,4.91443932977982e-08,0.333333333333333
PCNT,4.91443932977982e-08,0.333333333333333
PCOLCE,4.91443932977982e-08,0.333333333333333
PCOLCE2,4.91443932977982e-08,0.333333333333333
PCSK1,4.91443932977982e-08,0.333333333333333
PCSK5,4.91443932977982e-08,0.333333333333333
PCSK6,4.91443932977982e-08,0.333333333333333
PDC,4.91443932977982e-08,0.333333333333333
PDCD1,4.91443932977982e-08,0.333333333333333
PDCD1LG2,4.91443932977982e-08,0.333333333333333
PDCL,4.91443932977982e-08,0.333333333333333
PDE11A,4.91443932977982e-08,0.333333333333333
PDE1A,4.91443932977982e-08,0.333333333333333
PDE1B,4.91443932977982e-08,0.333333333333333
PDE1C,4.91443932977982e-08,0.333333333333333
PDE2A,4.91443932977982e-08,0.333333333333333
PDE3A,4.91443932977982e-08,0.333333333333333
PDE6A,4.91443932977982e-08,0.333333333333333
PDE6B,4.91443932977982e-08,0.333333333333333
PDE8B,4.91443932977982e-08,0.333333333333333
PDE9A,4.91443932977982e-08,0.333333333333333
PDK4,4.91443932977982e-08,0.333333333333333
PDSS1,4.91443932977982e-08,0.333333333333333
PDXDC2P,4.91443932977982e-08,0.333333333333333
PDZD11,4.91443932977982e-08,0.333333333333333
PDZD7,4.91443932977982e-08,0.333333333333333
PDZRN4,4.91443932977982e-08,0.333333333333333
PELO,4.91443932977982e-08,0.333333333333333
PELP1,4.91443932977982e-08,0.333333333333333
PER2,4.91443932977982e-08,0.333333333333333
PEX1,4.91443932977982e-08,0.333333333333333
PEX19,4.91443932977982e-08,0.333333333333333
PFN2,4.91443932977982e-08,0.333333333333333
PGBD1,4.91443932977982e-08,0.333333333333333
PGM2,4.91443932977982e-08,0.333333333333333
PHACTR1,4.91443932977982e-08,0.333333333333333
PHC2,4.91443932977982e-08,0.333333333333333
PHKA1,4.91443932977982e-08,0.333333333333333
PHOSPHO2,4.91443932977982e-08,0.333333333333333
PIAS1,4.91443932977982e-08,0.333333333333333
PIBF1,4.91443932977982e-08,0.333333333333333
PIEZO2,4.91443932977982e-08,0.333333333333333
PIFO,4.91443932977982e-08,0.333333333333333
PIGA,4.91443932977982e-08,0.333333333333333
PIGF,4.91443932977982e-08,0.333333333333333
PIGP,4.91443932977982e-08,0.333333333333333
PIK3C2A,4.91443932977982e-08,0.333333333333333
PIKFYVE,4.91443932977982e-08,0.333333333333333
PIP4K2B,4.91443932977982e-08,0.333333333333333
PIP5K1B,4.91443932977982e-08,0.333333333333333
PITPNM3,4.91443932977982e-08,0.333333333333333
PIWIL1,4.91443932977982e-08,0.333333333333333
PIWIL4,4.91443932977982e-08,0.333333333333333
PKD1L2,4.91443932977982e-08,0.333333333333333
PKD2L2,4.91443932977982e-08,0.333333333333333
PKM,4.91443932977982e-08,0.333333333333333
PLA1A,4.91443932977982e-08,0.333333333333333
PLA2G16,4.91443932977982e-08,0.333333333333333
PLA2G1B,4.91443932977982e-08,0.333333333333333
PLA2G4E,4.91443932977982e-08,0.333333333333333
PLA2G7,4.91443932977982e-08,0.333333333333333
PLAU,4.91443932977982e-08,0.333333333333333
PLCB2,4.91443932977982e-08,0.333333333333333
PLCD4,4.91443932977982e-08,0.333333333333333
PLCE1,4.91443932977982e-08,0.333333333333333
PLD5,4.91443932977982e-08,0.333333333333333
PLEK,4.91443932977982e-08,0.333333333333333
PLEKHG3,4.91443932977982e-08,0.333333333333333
PLEKHG7,4.91443932977982e-08,0.333333333333333
PLK4,4.91443932977982e-08,0.333333333333333
PLN,4.91443932977982e-08,0.333333333333333
PLS1,4.91443932977982e-08,0.333333333333333
PLXNA2,4.91443932977982e-08,0.333333333333333
PLXNA4,4.91443932977982e-08,0.333333333333333
PLXNC1,4.91443932977982e-08,0.333333333333333
PMAIP1,4.91443932977982e-08,0.333333333333333
PMFBP1,4.91443932977982e-08,0.333333333333333
PMPCB,4.91443932977982e-08,0.333333333333333
PNCK,4.91443932977982e-08,0.333333333333333
PNISR,4.91443932977982e-08,0.333333333333333
PNKP,4.91443932977982e-08,0.333333333333333
PNLDC1,4.91443932977982e-08,0.333333333333333
PNLIP,4.91443932977982e-08,0.333333333333333
PNLIPRP1,4.91443932977982e-08,0.333333333333333
PNMA1,4.91443932977982e-08,0.333333333333333
PNPLA7,4.91443932977982e-08,0.333333333333333
POC1B-GALNT4,4.91443932977982e-08,0.333333333333333
POF1B,4.91443932977982e-08,0.333333333333333
POFUT1,4.91443932977982e-08,0.333333333333333
POLD2,4.91443932977982e-08,0.333333333333333
POLE,4.91443932977982e-08,0.333333333333333
POLE2,4.91443932977982e-08,0.333333333333333
POLI,4.91443932977982e-08,0.333333333333333
POLK,4.91443932977982e-08,0.333333333333333
POLR1B,4.91443932977982e-08,0.333333333333333
POLR2B,4.91443932977982e-08,0.333333333333333
POLR2G,4.91443932977982e-08,0.333333333333333
POMC,4.91443932977982e-08,0.333333333333333
POMP,4.91443932977982e-08,0.333333333333333
POP1,4.91443932977982e-08,0.333333333333333
POTEB3,4.91443932977982e-08,0.333333333333333
POTEE,4.91443932977982e-08,0.333333333333333
POU2F3,4.91443932977982e-08,0.333333333333333
POU3F4,4.91443932977982e-08,0.333333333333333
PPFIA1,4.91443932977982e-08,0.333333333333333
PPFIBP2,4.91443932977982e-08,0.333333333333333
PPIE,4.91443932977982e-08,0.333333333333333
PPIG,4.91443932977982e-08,0.333333333333333
PPIH,4.91443932977982e-08,0.333333333333333
PPIL2,4.91443932977982e-08,0.333333333333333
PPIL6,4.91443932977982e-08,0.333333333333333
PPIP5K2,4.91443932977982e-08,0.333333333333333
PPM1H,4.91443932977982e-08,0.333333333333333
PPM1L,4.91443932977982e-08,0.333333333333333
PPM1M,4.91443932977982e-08,0.333333333333333
PPP1CB,4.91443932977982e-08,0.333333333333333
PPP1R17,4.91443932977982e-08,0.333333333333333
PPP1R8,4.91443932977982e-08,0.333333333333333
PPP2R2A,4.91443932977982e-08,0.333333333333333
PPP2R2B,4.91443932977982e-08,0.333333333333333
PPP3CB,4.91443932977982e-08,0.333333333333333
PPP4R2,4.91443932977982e-08,0.333333333333333
PPRC1,4.91443932977982e-08,0.333333333333333
PRAMEF2,4.91443932977982e-08,0.333333333333333
PRCP,4.91443932977982e-08,0.333333333333333
PRDM10,4.91443932977982e-08,0.333333333333333
PRDM13,4.91443932977982e-08,0.333333333333333
PRDM2,4.91443932977982e-08,0.333333333333333
PRDM7,4.91443932977982e-08,0.333333333333333
PRDM9,4.91443932977982e-08,0.333333333333333
PREP,4.91443932977982e-08,0.333333333333333
PRG4,4.91443932977982e-08,0.333333333333333
PRICKLE2,4.91443932977982e-08,0.333333333333333
PRIMPOL,4.91443932977982e-08,0.333333333333333
PRKCB,4.91443932977982e-08,0.333333333333333
PRKCG,4.91443932977982e-08,0.333333333333333
PRKRIP1,4.91443932977982e-08,0.333333333333333
PRMT3,4.91443932977982e-08,0.333333333333333
PROM2,4.91443932977982e-08,0.333333333333333
PROSC,4.91443932977982e-08,0.333333333333333
PROZ,4.91443932977982e-08,0.333333333333333
PRPF38B,4.91443932977982e-08,0.333333333333333
PRR35,4.91443932977982e-08,0.333333333333333
PRRC2C,4.91443932977982e-08,0.333333333333333
PRSS42,4.91443932977982e-08,0.333333333333333
PRUNE2,4.91443932977982e-08,0.333333333333333
PSD4,4.91443932977982e-08,0.333333333333333
PSG1,4.91443932977982e-08,0.333333333333333
PSG4,4.91443932977982e-08,0.333333333333333
PSMA4,4.91443932977982e-08,0.333333333333333
PSMA5,4.91443932977982e-08,0.333333333333333
PSMA7,4.91443932977982e-08,0.333333333333333
PSPC1,4.91443932977982e-08,0.333333333333333
PSTPIP1,4.91443932977982e-08,0.333333333333333
PTGR1,4.91443932977982e-08,0.333333333333333
PTPN11,4.91443932977982e-08,0.333333333333333
PTPN12,4.91443932977982e-08,0.333333333333333
PTPN13,4.91443932977982e-08,0.333333333333333
PTPN22,4.91443932977982e-08,0.333333333333333
PTPRO,4.91443932977982e-08,0.333333333333333
PTPRR,4.91443932977982e-08,0.333333333333333
PTPRZ1,4.91443932977982e-08,0.333333333333333
PTRF,4.91443932977982e-08,0.333333333333333
PUS10,4.91443932977982e-08,0.333333333333333
PUS3,4.91443932977982e-08,0.333333333333333
PXN,4.91443932977982e-08,0.333333333333333
QPCT,4.91443932977982e-08,0.333333333333333
QSER1,4.91443932977982e-08,0.333333333333333
QTRTD1,4.91443932977982e-08,0.333333333333333
RAB13,4.91443932977982e-08,0.333333333333333
RAB18,4.91443932977982e-08,0.333333333333333
RAB22A,4.91443932977982e-08,0.333333333333333
RAB34,4.91443932977982e-08,0.333333333333333
RAB3GAP2,4.91443932977982e-08,0.333333333333333
RAB9B,4.91443932977982e-08,0.333333333333333
RABGAP1,4.91443932977982e-08,0.333333333333333
RABGAP1L,4.91443932977982e-08,0.333333333333333
RACGAP1,4.91443932977982e-08,0.333333333333333
RAD18,4.91443932977982e-08,0.333333333333333
RAD51B,4.91443932977982e-08,0.333333333333333
RAG1,4.91443932977982e-08,0.333333333333333
RALB,4.91443932977982e-08,0.333333333333333
RALGAPA1,4.91443932977982e-08,0.333333333333333
RALGDS,4.91443932977982e-08,0.333333333333333
RALGPS2,4.91443932977982e-08,0.333333333333333
RANBP6,4.91443932977982e-08,0.333333333333333
RAPGEF5,4.91443932977982e-08,0.333333333333333
RASEF,4.91443932977982e-08,0.333333333333333
RASL11A,4.91443932977982e-08,0.333333333333333
RASSF2,4.91443932977982e-08,0.333333333333333
RBFA,4.91443932977982e-08,0.333333333333333
RBM12,4.91443932977982e-08,0.333333333333333
RBM44,4.91443932977982e-08,0.333333333333333
RBM48,4.91443932977982e-08,0.333333333333333
RBM5,4.91443932977982e-08,0.333333333333333
RBMXL1,4.91443932977982e-08,0.333333333333333
RBP3,4.91443932977982e-08,0.333333333333333
RBPJL,4.91443932977982e-08,0.333333333333333
RC3H1,4.91443932977982e-08,0.333333333333333
REEP5,4.91443932977982e-08,0.333333333333333
REL,4.91443932977982e-08,0.333333333333333
RENBP,4.91443932977982e-08,0.333333333333333
REPS2,4.91443932977982e-08,0.333333333333333
REST,4.91443932977982e-08,0.333333333333333
REV1,4.91443932977982e-08,0.333333333333333
REXO1,4.91443932977982e-08,0.333333333333333
RFPL1,4.91443932977982e-08,0.333333333333333
RFPL4B,4.91443932977982e-08,0.333333333333333
RFWD2,4.91443932977982e-08,0.333333333333333
RFX4,4.91443932977982e-08,0.333333333333333
RFX7,4.91443932977982e-08,0.333333333333333
RGS14,4.91443932977982e-08,0.333333333333333
RGS22,4.91443932977982e-08,0.333333333333333
RGS3,4.91443932977982e-08,0.333333333333333
RGS4,4.91443932977982e-08,0.333333333333333
RHBDL2,4.91443932977982e-08,0.333333333333333
RHNO1,4.91443932977982e-08,0.333333333333333
RHOG,4.91443932977982e-08,0.333333333333333
RILPL2,4.91443932977982e-08,0.333333333333333
RIPK3,4.91443932977982e-08,0.333333333333333
RIPPLY1,4.91443932977982e-08,0.333333333333333
RNASE10,4.91443932977982e-08,0.333333333333333
RNF11,4.91443932977982e-08,0.333333333333333
RNF125,4.91443932977982e-08,0.333333333333333
RNF128,4.91443932977982e-08,0.333333333333333
RNF13,4.91443932977982e-08,0.333333333333333
RNF130,4.91443932977982e-08,0.333333333333333
RNF135,4.91443932977982e-08,0.333333333333333
RNF139,4.91443932977982e-08,0.333333333333333
RNF145,4.91443932977982e-08,0.333333333333333
RNF146,4.91443932977982e-08,0.333333333333333
RNF168,4.91443932977982e-08,0.333333333333333
RNF17,4.91443932977982e-08,0.333333333333333
RNF170,4.91443932977982e-08,0.333333333333333
RNF2,4.91443932977982e-08,0.333333333333333
RNF20,4.91443932977982e-08,0.333333333333333
RNF207,4.91443932977982e-08,0.333333333333333
RNF217-AS1,4.91443932977982e-08,0.333333333333333
RNF219,4.91443932977982e-08,0.333333333333333
RNF32,4.91443932977982e-08,0.333333333333333
RNU6-614P,4.91443932977982e-08,0.333333333333333
ROBO3,4.91443932977982e-08,0.333333333333333
ROBO4,4.91443932977982e-08,0.333333333333333
RP11-108K14.8,4.91443932977982e-08,0.333333333333333
RP11-114H24.7,4.91443932977982e-08,0.333333333333333
RP11-169L17.5,4.91443932977982e-08,0.333333333333333
RP11-193H5.1,4.91443932977982e-08,0.333333333333333
RP11-213G2.3,4.91443932977982e-08,0.333333333333333
RP11-255A11.2,4.91443932977982e-08,0.333333333333333
RP11-35N6.1,4.91443932977982e-08,0.333333333333333
RP11-383M4.6,4.91443932977982e-08,0.333333333333333
RP11-385D13.1,4.91443932977982e-08,0.333333333333333
RP11-3P17.5,4.91443932977982e-08,0.333333333333333
RP11-407N17.3,4.91443932977982e-08,0.333333333333333
RP11-545J16.1,4.91443932977982e-08,0.333333333333333
RP11-556N21.1,4.91443932977982e-08,0.333333333333333
RP11-707O23.5,4.91443932977982e-08,0.333333333333333
RP11-71H17.7,4.91443932977982e-08,0.333333333333333
RP11-813I20.2,4.91443932977982e-08,0.333333333333333
RP11-96C23.10,4.91443932977982e-08,0.333333333333333
RP11-96C23.13,4.91443932977982e-08,0.333333333333333
RPA1,4.91443932977982e-08,0.333333333333333
RPGRIP1L,4.91443932977982e-08,0.333333333333333
RPL34,4.91443932977982e-08,0.333333333333333
RPL38,4.91443932977982e-08,0.333333333333333
RPS4XP21,4.91443932977982e-08,0.333333333333333
RPS6KA2,4.91443932977982e-08,0.333333333333333
RPS6KA5,4.91443932977982e-08,0.333333333333333
RPS7,4.91443932977982e-08,0.333333333333333
RPSA,4.91443932977982e-08,0.333333333333333
RRBP1,4.91443932977982e-08,0.333333333333333
RRN3P2,4.91443932977982e-08,0.333333333333333
RRNAD1,4.91443932977982e-08,0.333333333333333
RRP1,4.91443932977982e-08,0.333333333333333
RRP15,4.91443932977982e-08,0.333333333333333
RSBN1L,4.91443932977982e-08,0.333333333333333
RSC1A1,4.91443932977982e-08,0.333333333333333
RSPH4A,4.91443932977982e-08,0.333333333333333
RSPO3,4.91443932977982e-08,0.333333333333333
RTN4IP1,4.91443932977982e-08,0.333333333333333
RTP4,4.91443932977982e-08,0.333333333333333
RUNDC3A,4.91443932977982e-08,0.333333333333333
RUSC1,4.91443932977982e-08,0.333333333333333
RYR1,4.91443932977982e-08,0.333333333333333
RYR3,4.91443932977982e-08,0.333333333333333
S1PR1,4.91443932977982e-08,0.333333333333333
SACM1L,4.91443932977982e-08,0.333333333333333
SAGE1,4.91443932977982e-08,0.333333333333333
SAMD4A,4.91443932977982e-08,0.333333333333333
SAMD9L,4.91443932977982e-08,0.333333333333333
SAR1A,4.91443932977982e-08,0.333333333333333
SART3,4.91443932977982e-08,0.333333333333333
SATB1,4.91443932977982e-08,0.333333333333333
SATB2,4.91443932977982e-08,0.333333333333333
SAXO1,4.91443932977982e-08,0.333333333333333
SAXO2,4.91443932977982e-08,0.333333333333333
SBF2,4.91443932977982e-08,0.333333333333333
SBNO2,4.91443932977982e-08,0.333333333333333
SCEL,4.91443932977982e-08,0.333333333333333
SCIN,4.91443932977982e-08,0.333333333333333
SCML2,4.91443932977982e-08,0.333333333333333
SCN1A,4.91443932977982e-08,0.333333333333333
SCN3B,4.91443932977982e-08,0.333333333333333
SCN4A,4.91443932977982e-08,0.333333333333333
SCN9A,4.91443932977982e-08,0.333333333333333
SCOC,4.91443932977982e-08,0.333333333333333
SCYL2,4.91443932977982e-08,0.333333333333333
SDHAP3,4.91443932977982e-08,0.333333333333333
SDK1,4.91443932977982e-08,0.333333333333333
SEC63,4.91443932977982e-08,0.333333333333333
SELP,4.91443932977982e-08,0.333333333333333
SEMA3A,4.91443932977982e-08,0.333333333333333
SEMA3D,4.91443932977982e-08,0.333333333333333
SEMA3E,4.91443932977982e-08,0.333333333333333
SEMA3G,4.91443932977982e-08,0.333333333333333
SEMA5B,4.91443932977982e-08,0.333333333333333
SEMA6A,4.91443932977982e-08,0.333333333333333
SEMA6C,4.91443932977982e-08,0.333333333333333
SEMG1,4.91443932977982e-08,0.333333333333333
SEMG2,4.91443932977982e-08,0.333333333333333
SENP3,4.91443932977982e-08,0.333333333333333
SENP5,4.91443932977982e-08,0.333333333333333
SENP7,4.91443932977982e-08,0.333333333333333
SEPHS1,4.91443932977982e-08,0.333333333333333
SEPT14,4.91443932977982e-08,0.333333333333333
SEPT2,4.91443932977982e-08,0.333333333333333
SEPT3,4.91443932977982e-08,0.333333333333333
SEPT4,4.91443932977982e-08,0.333333333333333
SEPT6,4.91443932977982e-08,0.333333333333333
SEPT8,4.91443932977982e-08,0.333333333333333
SERINC1,4.91443932977982e-08,0.333333333333333
SERPINA10,4.91443932977982e-08,0.333333333333333
SERPINB5,4.91443932977982e-08,0.333333333333333
SERPINC1,4.91443932977982e-08,0.333333333333333
SERPINI2,4.91443932977982e-08,0.333333333333333
SETD2,4.91443932977982e-08,0.333333333333333
SETD4,4.91443932977982e-08,0.333333333333333
SETD5,4.91443932977982e-08,0.333333333333333
SF3B6,4.91443932977982e-08,0.333333333333333
SFR1,4.91443932977982e-08,0.333333333333333
SFRP5,4.91443932977982e-08,0.333333333333333
SFT2D1,4.91443932977982e-08,0.333333333333333
SFXN4,4.91443932977982e-08,0.333333333333333
SGCG,4.91443932977982e-08,0.333333333333333
SGIP1,4.91443932977982e-08,0.333333333333333
SGK1,4.91443932977982e-08,0.333333333333333
SGK2,4.91443932977982e-08,0.333333333333333
SGK3,4.91443932977982e-08,0.333333333333333
SGMS1,4.91443932977982e-08,0.333333333333333
SGOL2,4.91443932977982e-08,0.333333333333333
SGTB,4.91443932977982e-08,0.333333333333333
SH3BP1,4.91443932977982e-08,0.333333333333333
SH3BP4,4.91443932977982e-08,0.333333333333333
SH3KBP1,4.91443932977982e-08,0.333333333333333
SH3RF2,4.91443932977982e-08,0.333333333333333
SH3YL1,4.91443932977982e-08,0.333333333333333
SIAH3,4.91443932977982e-08,0.333333333333333
SIDT1,4.91443932977982e-08,0.333333333333333
SIGLEC1,4.91443932977982e-08,0.333333333333333
SIGLEC5,4.91443932977982e-08,0.333333333333333
SIGMAR1,4.91443932977982e-08,0.333333333333333
SIPA1L2,4.91443932977982e-08,0.333333333333333
SIRPB2,4.91443932977982e-08,0.333333333333333
SIRPG,4.91443932977982e-08,0.333333333333333
SIRT1,4.91443932977982e-08,0.333333333333333
SIRT2,4.91443932977982e-08,0.333333333333333
SIX1,4.91443932977982e-08,0.333333333333333
SKA2,4.91443932977982e-08,0.333333333333333
SKOR1,4.91443932977982e-08,0.333333333333333
SLAMF1,4.91443932977982e-08,0.333333333333333
SLBP,4.91443932977982e-08,0.333333333333333
SLC11A2,4.91443932977982e-08,0.333333333333333
SLC12A1,4.91443932977982e-08,0.333333333333333
SLC12A7,4.91443932977982e-08,0.333333333333333
SLC13A3,4.91443932977982e-08,0.333333333333333
SLC16A4,4.91443932977982e-08,0.333333333333333
SLC16A7,4.91443932977982e-08,0.333333333333333
SLC17A3,4.91443932977982e-08,0.333333333333333
SLC18A3,4.91443932977982e-08,0.333333333333333
SLC1A2,4.91443932977982e-08,0.333333333333333
SLC1A4,4.91443932977982e-08,0.333333333333333
SLC22A2,4.91443932977982e-08,0.333333333333333
SLC22A3,4.91443932977982e-08,0.333333333333333
SLC23A3,4.91443932977982e-08,0.333333333333333
SLC24A1,4.91443932977982e-08,0.333333333333333
SLC24A2,4.91443932977982e-08,0.333333333333333
SLC24A5,4.91443932977982e-08,0.333333333333333
SLC25A14,4.91443932977982e-08,0.333333333333333
SLC25A18,4.91443932977982e-08,0.333333333333333
SLC25A5,4.91443932977982e-08,0.333333333333333
SLC26A4,4.91443932977982e-08,0.333333333333333
SLC27A1,4.91443932977982e-08,0.333333333333333
SLC29A4,4.91443932977982e-08,0.333333333333333
SLC2A4,4.91443932977982e-08,0.333333333333333
SLC2A5,4.91443932977982e-08,0.333333333333333
SLC30A9,4.91443932977982e-08,0.333333333333333
SLC32A1,4.91443932977982e-08,0.333333333333333
SLC35A3,4.91443932977982e-08,0.333333333333333
SLC35F1,4.91443932977982e-08,0.333333333333333
SLC36A1,4.91443932977982e-08,0.333333333333333
SLC36A2,4.91443932977982e-08,0.333333333333333
SLC38A9,4.91443932977982e-08,0.333333333333333
SLC39A10,4.91443932977982e-08,0.333333333333333
SLC3A2,4.91443932977982e-08,0.333333333333333
SLC45A3,4.91443932977982e-08,0.333333333333333
SLC46A2,4.91443932977982e-08,0.333333333333333
SLC4A3,4.91443932977982e-08,0.333333333333333
SLC4A8,4.91443932977982e-08,0.333333333333333
SLC5A2,4.91443932977982e-08,0.333333333333333
SLC5A4,4.91443932977982e-08,0.333333333333333
SLC5A6,4.91443932977982e-08,0.333333333333333
SLC6A1,4.91443932977982e-08,0.333333333333333
SLC6A14,4.91443932977982e-08,0.333333333333333
SLC6A15,4.91443932977982e-08,0.333333333333333
SLC6A18,4.91443932977982e-08,0.333333333333333
SLC6A3,4.91443932977982e-08,0.333333333333333
SLC6A9,4.91443932977982e-08,0.333333333333333
SLC7A11,4.91443932977982e-08,0.333333333333333
SLC7A3,4.91443932977982e-08,0.333333333333333
SLC7A4,4.91443932977982e-08,0.333333333333333
SLC7A7,4.91443932977982e-08,0.333333333333333
SLC8A1,4.91443932977982e-08,0.333333333333333
SLC8A3,4.91443932977982e-08,0.333333333333333
SLC9A4,4.91443932977982e-08,0.333333333333333
SLC9A6,4.91443932977982e-08,0.333333333333333
SLC9B1,4.91443932977982e-08,0.333333333333333
SLC9B2,4.91443932977982e-08,0.333333333333333
SLC9C1,4.91443932977982e-08,0.333333333333333
SLCO1A2,4.91443932977982e-08,0.333333333333333
SLCO2A1,4.91443932977982e-08,0.333333333333333
SLCO2B1,4.91443932977982e-08,0.333333333333333
SLCO4C1,4.91443932977982e-08,0.333333333333333
SLFN11,4.91443932977982e-08,0.333333333333333
SLFN13,4.91443932977982e-08,0.333333333333333
SLIT2,4.91443932977982e-08,0.333333333333333
SLITRK1,4.91443932977982e-08,0.333333333333333
SLITRK5,4.91443932977982e-08,0.333333333333333
SLU7,4.91443932977982e-08,0.333333333333333
SMARCA1,4.91443932977982e-08,0.333333333333333
SMARCA2,4.91443932977982e-08,0.333333333333333
SMARCAD1,4.91443932977982e-08,0.333333333333333
SMC3,4.91443932977982e-08,0.333333333333333
SMCHD1,4.91443932977982e-08,0.333333333333333
SMG1P1,4.91443932977982e-08,0.333333333333333
SMG1P7,4.91443932977982e-08,0.333333333333333
SMG7,4.91443932977982e-08,0.333333333333333
SMIM12,4.91443932977982e-08,0.333333333333333
SMPD4,4.91443932977982e-08,0.333333333333333
SMPDL3A,4.91443932977982e-08,0.333333333333333
SMS,4.91443932977982e-08,0.333333333333333
SNAP23,4.91443932977982e-08,0.333333333333333
